,tweets,timestamps
71,"NFT Name: Chromie Squiggle #7080 
Ether price: 5.74 Ether 
Estimated USD Price: $23958.47
Etherscan:… https://t.co/iwDgISu1Lp",2021-12-05 04:47:29+00:00
72,"RT @oshpac: NFT Floor Portfolio: 10-Year Buy &amp; Hold
Budget: 30 eth

Cool Cats: 7
Chromie Squiggle (AB): 6
MAYC: 6
Cryptoadz: 3
Sandbox: 3
S…",2021-12-05 01:10:56+00:00
73,"NFT Name: Chromie Squiggle #7080 
Ether price: 5.28 Ether 
Estimated USD Price: $21258.86
Etherscan:… https://t.co/BilkvtUxcb",2021-12-04 19:42:22+00:00
74,"NFT Floor Portfolio: 10-Year Buy &amp; Hold
Budget: 30 eth

Cool Cats: 7
Chromie Squiggle (AB): 6
MAYC: 6
Cryptoadz: 3… https://t.co/HUnpADyuXw",2021-12-04 19:03:26+00:00
75,"RT @ab_squiggle_bot: Snowfro, Chromie Squiggle #764, 2021 https://t.co/BBIYT7A661 #nft #snowfro https://t.co/YmupXOAKHq",2021-12-04 17:50:32+00:00
76,"RT @MetaverseArtsCo: 🚀 #NFTGiveaway #CyberMonday 🚀  

We're giving away one chromie (current floor price : 1 Ξ / 4330$ ) #NFT!

To enter?…",2021-12-04 15:50:06+00:00
77,"RT @FluxArtProject: Only 7% of Flux Evolutions supply is listed for sale &amp; this is decreasing daily.

Listed % is lower than &gt;90% of Solana…",2021-12-04 02:41:44+00:00
78,"NFT Name: Chromie Squiggle #8907 
Ether price: 6.5 Ether 
Estimated USD Price: $27527.63
Etherscan:… https://t.co/mdBFpC0B1A",2021-12-04 00:54:29+00:00
79,"RT @FluxArtProject: Only 7% of Flux Evolutions supply is listed for sale &amp; this is decreasing daily.

Listed % is lower than &gt;90% of Solana…",2021-12-03 21:46:56+00:00
80,"RT @ab_squiggle_bot: Snowfro, Chromie Squiggle #630, 2021 https://t.co/pdiekzhP8K #nft #artonblockchain https://t.co/4wZSfRY6jr",2021-12-03 20:00:54+00:00
81,"RT @FluxArtProject: Only 7% of Flux Evolutions supply is listed for sale &amp; this is decreasing daily.

Listed % is lower than &gt;90% of Solana…",2021-12-03 18:59:12+00:00
82,"RT @FluxArtProject: Only 7% of Flux Evolutions supply is listed for sale &amp; this is decreasing daily.

Listed % is lower than &gt;90% of Solana…",2021-12-03 18:26:10+00:00
83,"RT @FluxArtProject: Only 7% of Flux Evolutions supply is listed for sale &amp; this is decreasing daily.

Listed % is lower than &gt;90% of Solana…",2021-12-03 18:25:36+00:00
84,"RT @FluxArtProject: Only 7% of Flux Evolutions supply is listed for sale &amp; this is decreasing daily.

Listed % is lower than &gt;90% of Solana…",2021-12-03 18:16:36+00:00
85,"RT @FluxArtProject: Only 7% of Flux Evolutions supply is listed for sale &amp; this is decreasing daily.

Listed % is lower than &gt;90% of Solana…",2021-12-03 18:10:49+00:00
86,"RT @FluxArtProject: Only 7% of Flux Evolutions supply is listed for sale &amp; this is decreasing daily.

Listed % is lower than &gt;90% of Solana…",2021-12-03 18:07:27+00:00
87,"RT @FluxArtProject: Only 7% of Flux Evolutions supply is listed for sale &amp; this is decreasing daily.

Listed % is lower than &gt;90% of Solana…",2021-12-03 18:04:30+00:00
88,"Only 7% of Flux Evolutions supply is listed for sale &amp; this is decreasing daily.

Listed % is lower than &gt;90% of So… https://t.co/uKyOyoqdHM",2021-12-03 18:03:52+00:00
89,"RT @ab_squiggle_bot: Snowfro, Chromie Squiggle #5936, 2021 https://t.co/OoBBaaCJB5 #nft #cryptoart https://t.co/RF00zhBQPx",2021-12-03 17:00:02+00:00
90,"RT @ab_squiggle_bot: Snowfro, Chromie Squiggle #630, 2021 https://t.co/pdiekzhP8K #nft #artonblockchain https://t.co/4wZSfRY6jr",2021-12-03 16:52:34+00:00
91,"NFT Name: Chromie Squiggle #5274 
Ether price: 5.56 Ether 
Estimated USD Price: $24905.91
Etherscan:… https://t.co/BgPHEkQPeV",2021-12-03 16:21:45+00:00
92,"⭐️ New vault has been created ⭐️
Chromie Squiggle #1867
🖼 Num. of NFTs : 1 NFT
👨‍🎨 Curator:… https://t.co/RW1aogf9EU",2021-12-03 02:21:21+00:00
93,"⭐️ New vault has been created ⭐️
Chromie Squiggle #8597
🖼 Num. of NFTs : 1 NFT
👨‍🎨 Curator:… https://t.co/AEoQbM7nAl",2021-12-03 02:10:42+00:00
94,"RT @ab_squiggle_bot: Snowfro, Chromie Squiggle #6935, 2021 https://t.co/zW19xJQWR4 #nft #snowfro https://t.co/WZLleOMLkt",2021-12-03 01:52:35+00:00
95,"RT @ab_squiggle_bot: Snowfro, Chromie Squiggle #6935, 2021 https://t.co/zW19xJQWR4 #nft #snowfro https://t.co/WZLleOMLkt",2021-12-02 23:56:48+00:00
96,"RT @MetaverseArtsCo: 🚀 #NFTGiveaway #CyberMonday 🚀  

We're giving away one chromie (current floor price : 1 Ξ / 4330$ ) #NFT!

To enter?…",2021-12-02 21:39:21+00:00
97,"RT @ab_squiggle_bot: Snowfro, Chromie Squiggle #5936, 2021 https://t.co/OoBBaaCJB5 #nft #cryptoart https://t.co/RF00zhBQPx",2021-12-02 14:31:39+00:00
98,"RT @MetaverseArtsCo: 🚀 #NFTGiveaway #CyberMonday 🚀  

We're giving away one chromie (current floor price : 1 Ξ / 4330$ ) #NFT!

To enter?…",2021-12-02 13:20:13+00:00
99,"RT @MetaverseArtsCo: 🚀 #NFTGiveaway #CyberMonday 🚀  

We're giving away one chromie (current floor price : 1 Ξ / 4330$ ) #NFT!

To enter?…",2021-12-02 12:30:48+00:00
