,tweets,timestamps
65,"RT @KittyInuToken: 🎁😻❤️
Follow the rules to qualify to win Adidas Originals: Into the Metaverse NFT:
1. Follow @KittyInuToken 
2. Like &amp; re…",2021-12-20 15:10:38+00:00
66,RT @xrp_meta: https://t.co/aJ7GYJqA5H,2021-12-20 15:08:13+00:00
67,RT @marie_lagadec_: 👉Adidas Originals se lance dans le Metaverse avec Sandbox où les utilisateurs peuvent jouer et créer des produits numér…,2021-12-20 15:05:25+00:00
68,RT @marie_lagadec_: 👉Adidas Originals se lance dans le Metaverse avec Sandbox où les utilisateurs peuvent jouer et créer des produits numér…,2021-12-20 15:00:08+00:00
69,"1H Top #NFT Volume

CLONE X - X TAKASHI MURAKAMI: Ξ74.64 ($286,024.07)
adidas Originals Into the Metaverse: Ξ28.42… https://t.co/u26TsDcS3e",2021-12-20 15:00:05+00:00
70,"1H Top #Nft Sales

ExpansionPunks: 130
alien frens: 116
JPG PEOPLE by Debbie Tea: 77
Zapper - Season 2 Edition: 70… https://t.co/DWAKfQ0ZyY",2021-12-20 15:00:01+00:00
71,"Despite technical difficulties, the Adidas ORIGINALS: Into the Metaverse NFT collection quickly sold out after toda… https://t.co/ST5JEonpWo",2021-12-20 15:00:00+00:00
72,"RT @SweetAirDrops: Adidas Originals has officially released their plans to voyage into the Metaverse on a Twitter space happening now.
 💎@s…",2021-12-20 14:59:29+00:00
73,RT @marie_lagadec_: 👉Adidas Originals se lance dans le Metaverse avec Sandbox où les utilisateurs peuvent jouer et créer des produits numér…,2021-12-20 14:58:56+00:00
74,"Upon the announcement, the ape was displayed in an Adidas tracksuit sporting the logos of the three respective part… https://t.co/S1S3cRVMXD",2021-12-20 14:55:10+00:00
75,"RT @rollbitcom: Adidas Originals are launching their Into The Metaverse NFTs in partnership with @BoredApeYC, @punkscomic
 &amp; @gmoneyNFT tom…",2021-12-20 14:44:11+00:00
76,"RT @WE__Metaverse: Adidas Reveals the Originals NFT Collection With Punks Comics, Gmoney, Bored Apes …
#WEMetaverse #NFTs #adidas 

https:/…",2021-12-20 14:40:51+00:00
77,"RT @CrysisNFTs: 10 Days Of Holidays Giveaways Day 2,3,4🎅

Prizes: 
4x $500 in Ethereum
1x Adidas Originals NFT!

Steps: 
Follow @mutatedape…",2021-12-20 14:30:55+00:00
78,"RT @HeresOfficial: Adidas Originals to launch debut NFT collection

The iconic sportswear brand recently partnered with three distinguished…",2021-12-20 14:30:51+00:00
79,"JPG PEOPLE by Debbie Tea | (Ξ 0.045) | (37)
adidas Originals Into the Metaverse | (Ξ 0.738) | (30)
Town Star | (Ξ 0… https://t.co/anVUBQLYuJ",2021-12-20 14:30:13+00:00
80,"RT @WE__Metaverse: Adidas Reveals the Originals NFT Collection With Punks Comics, Gmoney, Bored Apes …
#WEMetaverse #NFTs #adidas 

https:/…",2021-12-20 14:23:46+00:00
81,"RT @KittyInuToken: 🎁😻❤️
Follow the rules to qualify to win Adidas Originals: Into the Metaverse NFT:
1. Follow @KittyInuToken 
2. Like &amp; re…",2021-12-20 14:20:00+00:00
82,"RT @WE__Metaverse: Adidas Reveals the Originals NFT Collection With Punks Comics, Gmoney, Bored Apes …
#WEMetaverse #NFTs #adidas 

https:/…",2021-12-20 14:15:36+00:00
83,"RT @KittyInuToken: 🎁😻❤️
Follow the rules to qualify to win Adidas Originals: Into the Metaverse NFT:
1. Follow @KittyInuToken 
2. Like &amp; re…",2021-12-20 14:11:34+00:00
84,"RT @WE__Metaverse: Adidas Reveals the Originals NFT Collection With Punks Comics, Gmoney, Bored Apes …
#WEMetaverse #NFTs #adidas 

https:/…",2021-12-20 14:03:18+00:00
85,"RT @KittyInuToken: 🎁😻❤️
Follow the rules to qualify to win Adidas Originals: Into the Metaverse NFT:
1. Follow @KittyInuToken 
2. Like &amp; re…",2021-12-20 14:01:43+00:00
86,"1H Top #NFT Volume

Art Blocks: Ξ39.46 ($149,250.12)
adidas Originals Into the Metaverse: Ξ22.56 ($85,329.01)
Town… https://t.co/XJYHMbnHsm",2021-12-20 14:00:08+00:00
87,"1H Top #Nft Sales

Parallel Alpha: 250
DickleButts: 120
alien frens: 81
My Pet Hooligan: 70
Zapper - Season 2 Editi… https://t.co/b4jqsVX3ZN",2021-12-20 14:00:04+00:00
88,"RT @TheOddDystrict: 🚨ADIDAS x TOD GIVEAWAY🚨

1 x Adidas Originals NFT 
1 x The Odd Dystrict NFT 

One lucky winner! 🚀

To Enter:
- Like, Fo…",2021-12-20 14:00:00+00:00
89,"Ethereum blokçeynində cəmi 30.000 Adidas Originals NFT istehsal edildi, onlardan 20.000-i NFT investorlarına təqdim edildi.",2021-12-20 13:57:30+00:00
90,"@pixelvault_ 

the fake website：    https://t.co/4dc1x7vZLG

They imitated the official adidas originals NFT websit… https://t.co/hN8zsxTHyO",2021-12-20 13:54:43+00:00
91,"https://t.co/FA1A9IOMDh

adidas Originals: Into the Metaverse NFT mint were sold out on 17th December 2021. adidas… https://t.co/27rHWzFmYr",2021-12-20 13:54:17+00:00
92,"@adidasoriginals the fake website：    https://t.co/4dc1x7eWJG

They imitated the official adidas originals NFT webs… https://t.co/jMNp3KTh3A",2021-12-20 13:46:01+00:00
93,"RT @SweetAirDrops: Adidas Originals has officially released their plans to voyage into the Metaverse on a Twitter space happening now.
 💎@s…",2021-12-20 13:43:10+00:00
94,"RT @TheOddDystrict: 🚨ADIDAS x TOD GIVEAWAY🚨

1 x Adidas Originals NFT 
1 x The Odd Dystrict NFT 

One lucky winner! 🚀

To Enter:
- Like, Fo…",2021-12-20 13:35:54+00:00
95,"RT @KittyInuToken: 🎁😻❤️
Follow the rules to qualify to win Adidas Originals: Into the Metaverse NFT:
1. Follow @KittyInuToken 
2. Like &amp; re…",2021-12-20 13:35:13+00:00
96,"adidas Originals Into the Metaverse | (Ξ 0.72) | (32)
Lil Pudgys | (Ξ 0.0470%) | (32)
Parallel Alpha | (Ξ 0.011) |… https://t.co/D9vUAXK6HD",2021-12-20 13:30:10+00:00
97,"RT @KittyInuToken: 🎁😻❤️
Follow the rules to qualify to win Adidas Originals: Into the Metaverse NFT:
1. Follow @KittyInuToken 
2. Like &amp; re…",2021-12-20 13:29:21+00:00
98,"There were a total of 30,000 Adidas Originals NFTs up for grabs, minted on the Ethereum blockchain, with 20,000 of… https://t.co/zWLAmrcpXc",2021-12-20 13:25:54+00:00
99,"RT @KittyInuToken: 🎁😻❤️
Follow the rules to qualify to win Adidas Originals: Into the Metaverse NFT:
1. Follow @KittyInuToken 
2. Like &amp; re…",2021-12-20 13:24:02+00:00
