,tweets,timestamps
65,RT @bigdsenpai: You think NFTs are smoked? On the left is the cheapest Lazy Lions NFT (quite disgusting). On the right is the pricing info…,2021-12-18 03:39:21+00:00
66,"RT @LazyDoodleLions: 🎅🏼 SANTA CLAUS IS COMING 🎅🏼 
🎁 HUGE #NFTGiveway 
🖼 WIN 1x Lazy Doodle Lions NFT 

👇 3 SIMPLE STEPS👇 
✅ FOLLOW US 
✅ LI…",2021-12-18 03:36:14+00:00
67,"RT @exodia_io: 🚨 Exodia won the first Lazy Lions Den event. To celebrate, we're giving away an Exodia NFT to a #LazyLions holder!

🐦 Follow…",2021-12-18 03:35:52+00:00
68,"RT @BabyLionsClub: 🚀 #LilBaby #LazyLions #minted 

🚀 Today Skyrocketing 

“We are re-investing in LazyLions, going to giveaway to our commu…",2021-12-18 03:11:00+00:00
69,"RT @BabyLionsClub: 🚀 #LilBaby #LazyLions #minted 

🚀 Today Skyrocketing 

“We are re-investing in LazyLions, going to giveaway to our commu…",2021-12-18 03:10:46+00:00
70,"RT @woozy_pelican: @Zeneca_33 When buying an NFT, you’re placing your chips in the project, the community, but mainly the team. The team at…",2021-12-18 03:10:44+00:00
71,"RT @BabyLionsClub: 🚀 #LilBaby #LazyLions #minted 

🚀 Today Skyrocketing 

“We are re-investing in LazyLions, going to giveaway to our commu…",2021-12-18 03:10:41+00:00
72,"RT @LazyDoodleLions: 🎅🏼 SANTA CLAUS IS COMING 🎅🏼 
🎁 HUGE #NFTGiveway 
🖼 WIN 1x Lazy Doodle Lions NFT 

👇 3 SIMPLE STEPS👇 
✅ FOLLOW US 
✅ LI…",2021-12-18 03:08:39+00:00
73,"RT @BabyLionsClub: 🚀 #LilBaby #LazyLions #minted 

🚀 Today Skyrocketing 

“We are re-investing in LazyLions, going to giveaway to our commu…",2021-12-18 02:12:07+00:00
74,"RT @BabyLionsClub: 🚀 #LilBaby #LazyLions #minted 

🚀 Today Skyrocketing 

“We are re-investing in LazyLions, going to giveaway to our commu…",2021-12-18 02:11:52+00:00
75,"🚀 #LilBaby #LazyLions #minted 

🚀 Today Skyrocketing 

“We are re-investing in LazyLions, going to giveaway to our… https://t.co/mRrQRkhkt2",2021-12-18 02:09:47+00:00
76,"RT @LazyDoodleLions: 🎅🏼 SANTA CLAUS IS COMING 🎅🏼 
🎁 HUGE #NFTGiveway 
🖼 WIN 1x Lazy Doodle Lions NFT 

👇 3 SIMPLE STEPS👇 
✅ FOLLOW US 
✅ LI…",2021-12-18 01:15:44+00:00
77,NFT DROP. It was supposed to drop yesterday but they postponed due to getting some big partnerships. Several big pr… https://t.co/B1Jr65JPXy,2021-12-18 01:09:16+00:00
